"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.195237583E0,8.933558129E-4,1.625511097E-3,-3.778681392E-3,4.209370974E-3
1.205257583E0,-1.838248223E-3,1.364255091E-3,-7.467425894E-3,7.810428795E-3
1.215277583E0,-6.161854602E-3,6.510993699E-4,-1.520066243E-2,1.641500901E-2
1.225298583E0,-3.424924798E-3,6.593551952E-4,-1.854346134E-2,1.886861992E-2
1.235318583E0,-5.766560324E-3,-3.072460648E-3,-1.990021951E-2,2.094545223E-2
1.245338583E0,-6.711715832E-3,1.533742878E-3,-2.055402659E-2,2.167642742E-2
1.255358583E0,-5.655345507E-3,-3.388084006E-3,-2.299417183E-2,2.392057658E-2
1.265379583E0,-6.193303503E-3,-3.960228059E-4,-2.566452324E-2,2.640419655E-2
1.275399583E0,-2.720310353E-3,-5.603330210E-4,-2.577216551E-2,2.592139225E-2
1.285419583E0,2.142355312E-3,-2.769425279E-3,-2.556283958E-2,2.580151488E-2
1.295439583E0,1.408904791E-5,5.855679046E-4,-3.165766969E-2,3.166308795E-2
1.305460583E0,5.678632297E-3,-1.401682617E-3,-3.353972360E-2,3.404591956E-2
1.315480583E0,4.119024146E-3,-3.718997585E-3,-4.202453420E-2,4.238937104E-2
1.325500583E0,5.534227937E-3,-1.158368075E-3,-4.435799643E-2,4.471690221E-2
1.335520583E0,5.595262628E-3,-6.331932731E-3,-4.672532156E-2,4.748321820E-2
1.345541583E0,1.672958955E-3,-5.295963027E-3,-5.056266859E-2,5.086678161E-2
1.355561583E0,5.294338334E-3,-6.355585530E-3,-5.768074840E-2,5.827085225E-2
1.365581583E0,-1.898859628E-3,2.587575698E-3,-6.684201956E-2,6.691903163E-2
1.375601583E0,-4.863019101E-3,-7.375400979E-3,-6.882952154E-2,6.939415342E-2
1.385622583E0,-7.902218029E-3,-1.409653574E-3,-8.435228467E-2,8.473334705E-2
1.395642583E0,-1.110343263E-2,-9.215173312E-3,-9.811563790E-2,9.917098384E-2
1.405662583E0,-8.086604998E-3,-1.440274436E-2,-1.065823585E-1,1.078546771E-1
1.415682583E0,-1.164961513E-2,-2.033821307E-2,-1.188870445E-1,1.211754339E-1
1.425703583E0,-9.944393300E-3,-2.629969828E-2,-1.319101602E-1,1.348734794E-1
1.435723583E0,-5.052382126E-3,-3.236145154E-2,-1.551593542E-1,1.585787354E-1
1.445743583E0,-2.887764946E-3,-2.885486931E-2,-1.954300851E-1,1.975698884E-1
1.455763583E0,-3.573023714E-3,-4.016555846E-3,-2.373318821E-1,2.373927579E-1
1.465784583E0,-1.961356029E-4,1.554489508E-2,-2.780505419E-1,2.784848040E-1
1.475804583E0,-4.173807800E-3,6.567765959E-4,-3.202600181E-1,3.202878880E-1
1.485824583E0,-1.764446497E-3,-2.556224354E-4,-3.574739397E-1,3.574783856E-1
1.495844583E0,-1.518148929E-5,-5.178142805E-3,-3.833224773E-1,3.833574507E-1
1.505865583E0,-6.238190457E-3,8.696296718E-4,-3.932792246E-1,3.933296579E-1
1.515885583E0,-8.276464418E-3,1.072419621E-2,-4.027679265E-1,4.029956710E-1
1.525905583E0,-5.364563316E-3,2.138697309E-3,-4.183572829E-1,4.183971423E-1
1.535925583E0,-9.833856486E-3,-4.644613340E-2,-4.926982820E-1,4.949803482E-1
1.545946583E0,-1.513487939E-2,-7.327077910E-4,-8.136310577E-1,8.137721423E-1
1.555966583E0,-3.726411611E-2,-2.577589639E-2,-8.535380363E-1,8.547398380E-1
1.565986583E0,-5.915263295E-2,-5.817511305E-2,-7.882525325E-1,7.926067327E-1
1.576007583E0,-2.543696761E-2,1.102554724E-1,-7.531058788E-1,7.615587786E-1
1.586027583E0,-3.263682500E-2,-2.682248503E-2,-8.981259465E-1,8.991189153E-1
1.596047583E0,-6.834172457E-2,-1.217299979E-2,-1.037200928E0,1.039521302E0
1.606067583E0,-2.228501439E-2,4.958810285E-2,-1.006539226E0,1.008006356E0
1.616087583E0,-4.644991457E-2,-1.081303135E-2,-1.004488826E0,1.005620364E0
1.626108583E0,-4.672128707E-2,-4.287722334E-2,-1.034496784E0,1.036438581E0
1.636128583E0,-3.433306515E-2,7.837884128E-3,-1.097914577E0,1.098479226E0
1.646148583E0,-5.031964555E-2,-2.512452565E-2,-1.174312115E0,1.175658220E0
1.656169583E0,-4.235126451E-2,-1.476823539E-2,-1.211883426E0,1.212713143E0
1.666189583E0,-4.975245520E-2,-3.080845438E-2,-1.217344165E0,1.218749885E0
1.676209583E0,-4.167678952E-2,-1.168605406E-2,-1.205885410E0,1.206661983E0
1.686229583E0,-4.411145300E-2,-1.375905890E-2,-1.219242454E0,1.220117737E0
1.696250583E0,-4.767869785E-2,-8.657646365E-3,-1.270442367E0,1.271366202E0
1.706270583E0,-4.869922251E-2,1.930549508E-3,-1.332633376E0,1.333524299E0
1.716290583E0,-5.445680022E-2,-1.390565187E-2,-1.369659662E0,1.370812351E0
1.726310583E0,-5.131107196E-2,-8.621142246E-3,-1.366930127E0,1.367919999E0
1.736331583E0,-5.253192037E-2,-1.016544364E-2,-1.353272319E0,1.354329689E0
1.746351583E0,-4.695659131E-2,-8.358489722E-3,-1.350659251E0,1.351501091E0
