"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.731504167E-1,5.251336098E-2,1.767922401E0,-1.610878296E-2,1.768775498E0
9.831854167E-1,6.667532921E-1,1.220964551E0,-2.382676303E-1,1.411412715E0
9.932204167E-1,1.177612901E0,1.003071070E0,-5.847230554E-1,1.653730560E0
1.003255417E0,1.557775736E0,1.133911014E0,-8.331975937E-1,2.099199290E0
1.013290417E0,1.812064409E0,1.468981504E0,-9.554861784E-1,2.520801047E0
1.023324417E0,1.929045439E0,1.702939868E0,-9.620304108E-1,2.747129959E0
1.033359417E0,1.953128695E0,1.722299457E0,-9.139235020E-1,2.759761455E0
1.043394417E0,1.946478605E0,1.635702491E0,-8.179807663E-1,2.670841465E0
1.053429417E0,1.947249174E0,1.561302662E0,-6.667806506E-1,2.583416688E0
1.063464417E0,1.994081378E0,1.483184099E0,-5.267537832E-1,2.540406495E0
1.073499417E0,2.082112551E0,1.259442806E0,-4.553154707E-1,2.475621343E0
1.083534417E0,2.169605732E0,9.201126695E-1,-4.582287073E-1,2.400785268E0
1.093569417E0,2.174320698E0,5.344139934E-1,-5.853105187E-1,2.314272503E0
1.103604417E0,2.018592358E0,1.841776669E-1,-7.585891485E-1,2.164276788E0
1.113638417E0,1.695863724E0,1.315148026E-1,-8.685939908E-1,1.909896708E0
1.123673417E0,1.226899385E0,3.435652554E-1,-9.367024302E-1,1.581369859E0
1.133708417E0,7.639130950E-1,6.742554307E-1,-9.282859564E-1,1.378368028E0
1.143743417E0,3.651188314E-1,8.903301954E-1,-8.706279993E-1,1.297687455E0
1.153778417E0,4.875127226E-2,8.860145807E-1,-8.663866520E-1,1.240171099E0
1.163813417E0,-1.391967982E-1,6.246498227E-1,-9.428233504E-1,1.139508236E0
1.173848417E0,-2.117605358E-1,2.919562757E-1,-1.097719908E0,1.155452287E0
1.183883417E0,-2.286268622E-1,1.210346073E-1,-1.324311495E0,1.349340785E0
1.193917417E0,-2.143121511E-1,1.379083693E-1,-1.531719327E0,1.552775745E0
1.203952417E0,-1.854011416E-1,1.736876816E-1,-1.740686417E0,1.759127680E0
1.213987417E0,-1.241956353E-1,8.077356219E-2,-2.063317537E0,2.068629542E0
1.224022417E0,-3.851375729E-2,-1.690450609E-1,-2.422860861E0,2.429056256E0
1.234057417E0,8.391914889E-3,-4.417754710E-1,-2.650365591E0,2.686945060E0
1.244092417E0,8.685661480E-3,-6.658629179E-1,-2.742346048E0,2.822040169E0
1.254127417E0,-9.288144112E-2,-8.465064168E-1,-2.785820007E0,2.913072809E0
1.264162417E0,-2.675752044E-1,-8.986495137E-1,-2.785776854E0,2.939340082E0
1.274196417E0,-4.785917699E-1,-9.116016626E-1,-2.737743616E0,2.924945774E0
1.284231417E0,-6.605472565E-1,-9.369261861E-1,-2.719067574E0,2.950844256E0
1.294266417E0,-7.802377343E-1,-1.080425382E0,-2.770603657E0,3.074464921E0
1.304301417E0,-8.280223012E-1,-1.287082434E0,-2.934762716E0,3.309839018E0
1.314336417E0,-8.258068562E-1,-1.442025185E0,-3.203197241E0,3.608582292E0
1.324371417E0,-8.082196116E-1,-1.465719581E0,-3.429251909E0,3.815929964E0
1.334406417E0,-7.412140965E-1,-1.375691891E0,-3.571150303E0,3.898081708E0
1.344441417E0,-6.458929181E-1,-1.391124606E0,-3.654900551E0,3.963672964E0
1.354476417E0,-5.641703606E-1,-1.447262526E0,-3.697507143E0,4.010538129E0
1.364510417E0,-5.113180876E-1,-1.380298972E0,-3.715607405E0,3.996549740E0
1.374545417E0,-5.362833738E-1,-1.306620598E0,-3.699831247E0,3.960253591E0
