"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.279246708E0,1.613919735E-1,-1.436562743E-2,1.209916770E-1,2.022195002E-1
2.289265708E0,8.265455812E-2,3.915244341E-2,1.331819296E-1,1.615614935E-1
2.299284708E0,-1.509490237E-2,6.855401397E-2,1.356687844E-1,1.527531602E-1
2.309304708E0,-1.149320230E-1,6.657662988E-2,1.157108918E-1,1.761556926E-1
2.319323708E0,-2.023532093E-1,5.124187842E-2,9.049262106E-2,2.275114632E-1
2.329342708E0,-2.850893736E-1,3.466634825E-2,6.214422733E-2,2.938360285E-1
2.339361708E0,-3.313783109E-1,1.245345362E-2,3.354240954E-2,3.333043154E-1
2.349380708E0,-3.527949750E-1,1.944636181E-2,1.764561050E-2,3.537708622E-1
2.359399708E0,-3.619799614E-1,5.017178506E-2,6.104002241E-3,3.654913943E-1
2.369418708E0,-3.472989500E-1,9.278001636E-2,-8.367280476E-3,3.595757270E-1
2.379437708E0,-3.300920129E-1,1.307851970E-1,-3.403509408E-2,3.566845839E-1
2.389456708E0,-3.107213080E-1,1.599220186E-1,-6.386821717E-2,3.552491132E-1
2.399475708E0,-2.786200941E-1,1.886713803E-1,-8.266667277E-2,3.464965012E-1
2.409494708E0,-2.370613813E-1,2.036843896E-1,-7.384406775E-2,3.211516393E-1
2.419513708E0,-2.033194005E-1,2.075326592E-1,-4.882952571E-2,2.946063574E-1
2.429532708E0,-1.902687252E-1,1.851698458E-1,-2.495280281E-2,2.666696495E-1
2.439551708E0,-1.862817109E-1,1.608152241E-1,-7.303768769E-3,2.462026749E-1
2.449570708E0,-2.074834853E-1,1.528581530E-1,1.120577916E-3,2.577135373E-1
2.459589708E0,-2.276819646E-1,1.389950663E-1,5.666860379E-3,2.668160767E-1
2.469608708E0,-2.511619925E-1,1.263438761E-1,8.689699695E-3,2.812839000E-1
2.479627708E0,-2.974469364E-1,1.174608916E-1,-1.030305633E-3,3.198011922E-1
2.489646708E0,-3.723265827E-1,8.645306528E-2,-7.294033654E-3,3.823014774E-1
2.499665708E0,-4.754438996E-1,5.592418090E-2,-1.613146625E-2,4.789933610E-1
2.509684708E0,-6.025380492E-1,2.732939087E-2,-1.405084413E-2,6.033211604E-1
2.519703708E0,-7.390607595E-1,-1.280710846E-2,-7.440932677E-4,7.391720923E-1
2.529722708E0,-8.412206173E-1,-9.381676465E-2,2.322923578E-2,8.467545746E-1
2.539741708E0,-9.204334021E-1,-1.578689814E-1,6.668243557E-2,9.362514674E-1
2.549760708E0,-1.012657762E0,-2.261092812E-1,1.215696558E-1,1.044691500E0
2.559779708E0,-1.090068460E0,-2.933415771E-1,1.688191891E-1,1.141401965E0
2.569798708E0,-1.145724773E0,-3.480208814E-1,2.057792991E-1,1.214968687E0
2.579817708E0,-1.203685284E0,-3.825490177E-1,2.214450687E-1,1.282279194E0
2.589836708E0,-1.230172753E0,-4.515597820E-1,2.387154698E-1,1.331997115E0
2.599855708E0,-1.195002794E0,-5.259405375E-1,2.989604175E-1,1.339411236E0
2.609875708E0,-1.095737219E0,-5.621675253E-1,3.127273619E-1,1.270618268E0
2.619894708E0,-9.917540550E-1,-5.333886147E-1,3.240189254E-1,1.171779751E0
2.629913708E0,-8.983031511E-1,-4.657846987E-1,3.173578084E-1,1.060480983E0
2.639932708E0,-8.445291519E-1,-4.087528288E-1,3.051040769E-1,9.866087681E-1
2.649951708E0,-8.578625917E-1,-3.786234856E-1,2.941012979E-1,9.827408323E-1
2.659970708E0,-9.543976784E-1,-3.144157529E-1,2.760493159E-1,1.042082252E0
2.669989708E0,-1.093352437E0,-1.922391951E-1,2.660821974E-1,1.141566991E0
2.680008708E0,-1.249991298E0,-4.395012558E-2,2.647591531E-1,1.278478497E0
2.690027708E0,-1.354765534E0,-5.152731668E-3,2.900064886E-1,1.385467418E0
2.700046708E0,-1.472209096E0,-1.412999183E-1,3.105890155E-1,1.511234868E0
2.710065708E0,-1.640862942E0,-4.401528537E-1,3.031303883E-1,1.725703845E0
2.720084708E0,-1.791444898E0,-7.268437743E-1,2.801608741E-1,1.953475572E0
2.730103708E0,-1.851049662E0,-9.152976274E-1,2.732331157E-1,2.082981261E0
2.740122708E0,-1.850809693E0,-1.045073152E0,2.880400121E-1,2.144910595E0
2.750141708E0,-1.878425121E0,-1.076781273E0,3.129384816E-1,2.187662986E0
2.760160708E0,-1.960629702E0,-9.724330902E-1,3.540006876E-1,2.216982505E0
2.770179708E0,-2.064382076E0,-7.517578602E-1,4.002583027E-1,2.233163663E0
2.780198708E0,-2.155108213E0,-5.151362419E-1,4.603714347E-1,2.263139107E0
2.790217708E0,-2.224417925E0,-2.699950039E-1,5.416454077E-1,2.305279192E0
2.800236708E0,-2.290510416E0,-8.270553499E-2,5.929876566E-1,2.367469648E0
2.810255708E0,-2.321346760E0,6.454194337E-2,6.172055602E-1,2.402864779E0
2.820274708E0,-2.306875229E0,2.374807000E-1,5.757254958E-1,2.389462335E0
2.830293708E0,-2.263829947E0,2.864311934E-1,4.678252935E-1,2.329340971E0
2.840312708E0,-2.224312305E0,1.599984169E-1,3.330672085E-1,2.254794556E0
2.850331708E0,-2.148748636E0,2.539377660E-2,2.200186998E-1,2.160132814E0
2.860350708E0,-2.000456333E0,5.273381248E-5,2.302409708E-1,2.013662446E0
2.870369708E0,-1.748484015E0,1.424674094E-1,3.114011586E-1,1.781702556E0
2.880388708E0,-1.441527843E0,3.602612615E-1,3.919314146E-1,1.536685047E0
2.890407708E0,-1.220456123E0,5.677110553E-1,4.355404377E-1,1.414745371E0
2.900426708E0,-1.123347640E0,6.934122443E-1,4.260422885E-1,1.387170679E0
2.910446708E0,-1.109803796E0,7.148934007E-1,3.795467019E-1,1.373605743E0
2.920465708E0,-1.157505989E0,6.475551128E-1,3.220570385E-1,1.364869399E0
2.930484708E0,-1.181861162E0,5.350181460E-1,2.723849714E-1,1.325606954E0
